read_id	length	strand
5284ee00-0eab-45b3-af33-e27eadb1885b	1538	G
531ad691-6c45-41a7-b833-282b595b7666	180	G
536b0966-d386-41a0-b1c6-deb9399a06db	869	G
3aaee9d9-459f-48a6-ac3b-2f392f630dc4	84	G
3e08f8a0-edda-4e99-968b-1d55ab173942	1029	G
3e32427e-1860-4b2f-8945-bdf73b95d62f	104	G
3f4bf313-4866-434e-8fd7-40cbf1c38644	1266	G
3fb6307a-76d5-4902-adc8-dd8ba394b44c	209	G
3fb6307a-76d5-4902-adc8-dd8ba394b44c	111	G
3fb6307a-76d5-4902-adc8-dd8ba394b44c	110	G
401dfb98-86b8-40ce-bc96-cc2946bca6a3	105	G
4055ebd1-57fb-432e-8b62-3bec46a1662d	335	G
4055ebd1-57fb-432e-8b62-3bec46a1662d	1470	G
4055ebd1-57fb-432e-8b62-3bec46a1662d	198	G
406b7c5f-f91e-4159-bf89-efed9f781539	3416	G
40a7053c-9d4c-4e77-aafb-630c25321081	97	G
40d6eea0-cbdc-4394-bf2a-f8295691613e	764	G
41e2f98e-8c0b-48fa-8758-ba04b7e7f2d7	466	G
41e2f98e-8c0b-48fa-8758-ba04b7e7f2d7	133	G
42779382-b24a-4a1e-a4ed-897a31c4495d	375	G
42779382-b24a-4a1e-a4ed-897a31c4495d	129	G
427d63ed-d10e-45a7-b378-41981805d512	372	G
42f30759-7103-41f2-bea3-eea808848369	91	G
441dd9c1-6d90-4875-a0fc-8d22b52b0016	640	G
443aed1c-cc59-4a18-902c-17ff1d45a900	413	G
444e01d2-a70a-43cc-aa4f-32d47676de3c	571	G
444e01d2-a70a-43cc-aa4f-32d47676de3c	260	G
444e01d2-a70a-43cc-aa4f-32d47676de3c	190	G
444e01d2-a70a-43cc-aa4f-32d47676de3c	151	G
444e01d2-a70a-43cc-aa4f-32d47676de3c	162	G
444e01d2-a70a-43cc-aa4f-32d47676de3c	153	G
448ab1e7-6bb0-4133-b314-e696b848a013	1108	G
44f2001d-3bfd-40fa-a97a-3a2221327513	177	G
463e99e8-776c-4663-b836-894bc1be4dd8	677	G
5428e4c7-089e-4a4b-af2b-3c84fb66be07	133	G
545d0c10-8d31-4ce2-af0d-626bd2af3f0e	656	G
